Column,2023_value,2024_best_match,Similarity_Score
CCSR Procedure Description,LIVER TRANSPLANT,LIVER TRANSPLANT,100.0
CCSR Procedure Description,VERTEBRAL DISCECTOMY,VERTEBRAL DISCECTOMY,100.0
CCSR Procedure Description,CERVICAL DILATION,CERVICAL DILATION,100.0
CCSR Procedure Description,INFUSION OF VASOPRESSOR,INFUSION OF VASOPRESSOR,100.0
CCSR Procedure Description,TOE AND MID FOOT AMPUTATION,TOE AND MID FOOT AMPUTATION,100.0
CCSR Procedure Description,FEMALE UPPER GENITAL TRACT EXCISION,FEMALE UPPER GENITAL TRACT EXCISION,100.0
CCSR Procedure Description,INTRAVENOUS INDUCTION OF LABOR,INTRAVENOUS INDUCTION OF LABOR,100.0
CCSR Procedure Description,BONE MARROW ASPIRATION (THERAPEUTIC),BONE MARROW ASPIRATION (THERAPEUTIC),100.0
CCSR Procedure Description,FEMUR FIXATION,FEMUR FIXATION,100.0
CCSR Procedure Description,REGIONAL ANESTHESIA,REGIONAL ANESTHESIA,100.0
CCSR Procedure Description,COMPUTERIZED TOMOGRAPHY (CT) WITHOUT CONTRAST,COMPUTERIZED TOMOGRAPHY (CT) WITHOUT CONTRAST,100.0
CCSR Procedure Description,COLECTOMY,COLECTOMY,100.0
CCSR Procedure Description,REMOVAL OF CALCULI AND OTHER MATTER FROM URINARY TRACT,REMOVAL OF CALCULI AND OTHER MATTER FROM URINARY TRACT,100.0
CCSR Procedure Description,LIVER BIOPSY,LIVER BIOPSY,100.0
CCSR Procedure Description,TRACHEOSTOMY,TRACHEOSTOMY,100.0
CCSR Procedure Description,CHEST TUBE PLACEMENT AND THERAPEUTIC THORACENTESIS,CHEST TUBE PLACEMENT AND THERAPEUTIC THORACENTESIS,100.0
CCSR Procedure Description,ANGIOPLASTY AND RELATED VESSEL PROCEDURES (ENDOVASCULAR; EXCLUDING CAROTID),ANGIOPLASTY AND RELATED VESSEL PROCEDURES (ENDOVASCULAR; EXCLUDING CAROTID),100.0
CCSR Procedure Description,"LUNG, PLEURA, OR DIAPHRAGM BIOPSY (NON-ENDOSCOPIC)","LUNG, PLEURA, OR DIAPHRAGM BIOPSY (NON-ENDOSCOPIC)",100.0
CCSR Procedure Description,DENTAL PROCEDURES,DENTAL PROCEDURES,100.0
CCSR Procedure Description,BILIARY AND PANCREATIC CALCULUS REMOVAL,BILIARY AND PANCREATIC CALCULUS REMOVAL,100.0
CCSR Procedure Description,NEPHROSTOMY AND URETEROSTOMY PROCEDURES (INCLUDING STENTS),NEPHROSTOMY AND URETEROSTOMY PROCEDURES (INCLUDING STENTS),100.0
CCSR Procedure Description,CARDIAC AND CORONARY FLUOROSCOPY,CARDIAC AND CORONARY FLUOROSCOPY,100.0
CCSR Procedure Description,SKIN GRAFT,SKIN GRAFT,100.0
CCSR Procedure Description,PITUITARY GLAND RESECTION,PITUITARY GLAND RESECTION,100.0
CCSR Procedure Description,"URINARY SYSTEM PROCEDURES, NEC","URINARY SYSTEM PROCEDURES, NEC",100.0
CCSR Procedure Description,"ARTERY, VEIN, AND GREAT VESSEL PROCEDURES, NEC","ARTERY, VEIN, AND GREAT VESSEL PROCEDURES, NEC",100.0
CCSR Procedure Description,"CHEST WALL PROCEDURES, NEC","CHEST WALL PROCEDURES, NEC",100.0
CCSR Procedure Description,HEART VALVE REPLACEMENT AND OTHER VALVE PROCEDURES (NON-ENDOVASCULAR),HEART VALVE REPLACEMENT AND OTHER VALVE PROCEDURES (NON-ENDOVASCULAR),100.0
CCSR Procedure Description,ASSISTED VAGINAL DELIVERY,ASSISTED VAGINAL DELIVERY,100.0
CCSR Procedure Description,ENDOSCOPIC CONTROL OF BLEEDING,ENDOSCOPIC CONTROL OF BLEEDING,100.0
CCSR Procedure Description,FLUOROSCOPY OF NON-CIRCULATORY ORGANS,FLUOROSCOPY OF NON-CIRCULATORY ORGANS,100.0
CCSR Procedure Description,"PHYSICAL, OCCUPATIONAL, AND RESPIRATORY THERAPY TREATMENT","PHYSICAL, OCCUPATIONAL, AND RESPIRATORY THERAPY TREATMENT",100.0
CCSR Procedure Description,EXTRACORPOREAL MEMBRANE OXYGENATION,EXTRACORPOREAL MEMBRANE OXYGENATION,100.0
CCSR Procedure Description,PANCREATIC AND PROXIMAL BILIARY DILATION AND STENTING,PANCREATIC AND PROXIMAL BILIARY DILATION AND STENTING,100.0
CCSR Procedure Description,REMOVAL OF PLACENTA AND OTHER RETAINED PRODUCTS OF CONCEPTION,REMOVAL OF PLACENTA AND OTHER RETAINED PRODUCTS OF CONCEPTION,100.0
CCSR Procedure Description,"HEPATOBILIARY AND PANCREATIC PROCEDURES, NEC","HEPATOBILIARY AND PANCREATIC PROCEDURES, NEC",100.0
CCSR Procedure Description,BONE FIXATION (EXCLUDING EXTREMITIES),BONE FIXATION (EXCLUDING EXTREMITIES),100.0
CCSR Procedure Description,ABDOMINAL WALL REPAIR (INCLUDING HERNIA),ABDOMINAL WALL REPAIR (INCLUDING HERNIA),100.0
CCSR Procedure Description,CEREBROSPINAL FLUID SHUNT PROCEDURES,CEREBROSPINAL FLUID SHUNT PROCEDURES,100.0
CCSR Procedure Description,KNEE ARTHROPLASTY,KNEE ARTHROPLASTY,100.0
CCSR Procedure Description,"MUSCULOSKELETAL PROCEDURES, NEC","MUSCULOSKELETAL PROCEDURES, NEC",100.0
CCSR Procedure Description,HEPATOBILIARY RESECTION AND ABLATION,HEPATOBILIARY RESECTION AND ABLATION,100.0
CCSR Procedure Description,CARDIOVERSION,CARDIOVERSION,100.0
CCSR Procedure Description,ESOPHAGOGASTRODUODENOSCOPY (EGD) WITH BIOPSY,ESOPHAGOGASTRODUODENOSCOPY (EGD) WITH BIOPSY,100.0
CCSR Procedure Description,"RESPIRATORY SYSTEM PROCEDURES, NEC","RESPIRATORY SYSTEM PROCEDURES, NEC",100.0
CCSR Procedure Description,BONE MARROW BIOPSY,BONE MARROW BIOPSY,100.0
CCSR Procedure Description,THORACENTESIS (DIAGNOSTIC),THORACENTESIS (DIAGNOSTIC),100.0
CCSR Procedure Description,HYSTERECTOMY,HYSTERECTOMY,100.0
CCSR Procedure Description,DIAPHRAGMATIC HERNIA REPAIR,DIAPHRAGMATIC HERNIA REPAIR,100.0
CCSR Procedure Description,INCISION AND DRAINAGE OF SUBCUTANEOUS TISSUE AND FASCIA,INCISION AND DRAINAGE OF SUBCUTANEOUS TISSUE AND FASCIA,100.0
CCSR Procedure Description,"ABDOMINAL WALL PROCEDURES, NEC","ABDOMINAL WALL PROCEDURES, NEC",100.0
CCSR Procedure Description,IRRIGATION (DIAGNOSTIC AND THERAPEUTIC),IRRIGATION (DIAGNOSTIC AND THERAPEUTIC),100.0
CCSR Procedure Description,HEART ASSIST DEVICE PROCEDURES,HEART ASSIST DEVICE PROCEDURES,100.0
CCSR Procedure Description,PORTAL AND OTHER VENOUS BYPASS PROCEDURES,PORTAL AND OTHER VENOUS BYPASS PROCEDURES,100.0
CCSR Procedure Description,"FEMALE REPRODUCTIVE SYSTEM PROCEDURES, NEC","FEMALE REPRODUCTIVE SYSTEM PROCEDURES, NEC",100.0
CCSR Procedure Description,ARTERIAL OXYGEN SATURATION MONITORING,ARTERIAL OXYGEN SATURATION MONITORING,100.0
CCSR Procedure Description,SUBSTANCE USE DETOXIFICATION,SUBSTANCE USE DETOXIFICATION,100.0
CCSR Procedure Description,ADMINISTRATION OF ALBUMIN AND GLOBULIN,ADMINISTRATION OF ALBUMIN AND GLOBULIN,100.0
CCSR Procedure Description,TOMOGRAPHIC NUCLEAR MEDICINE IMAGING,TOMOGRAPHIC NUCLEAR MEDICINE IMAGING,100.0
CCSR Procedure Description,PSYCHOTHERAPY FOR MENTAL HEALTH (EXCLUDING SUBSTANCE USE),PSYCHOTHERAPY FOR MENTAL HEALTH (EXCLUDING SUBSTANCE USE),100.0
CCSR Procedure Description,ELECTROCONVULSIVE THERAPY,ELECTROCONVULSIVE THERAPY,100.0
CCSR Procedure Description,"MALE REPRODUCTIVE SYSTEM PROCEDURES, NEC","MALE REPRODUCTIVE SYSTEM PROCEDURES, NEC",100.0
CCSR Procedure Description,NASAL AND SINUS EXCISION,NASAL AND SINUS EXCISION,100.0
CCSR Procedure Description,COLONOSCOPY AND PROCTOSCOPY WITH BIOPSY,COLONOSCOPY AND PROCTOSCOPY WITH BIOPSY,100.0
CCSR Procedure Description,CERVICAL RIPENING,CERVICAL RIPENING,100.0
CCSR Procedure Description,"EMBOLECTOMY, ENDARTERECTOMY, AND RELATED VESSEL PROCEDURES (NON-ENDOVASCULAR; EXCLUDING CAROTID)","EMBOLECTOMY, ENDARTERECTOMY, AND RELATED VESSEL PROCEDURES (NON-ENDOVASCULAR; EXCLUDING CAROTID)",100.0
CCSR Procedure Description,PROSTATE AND SEMINAL VESICLE PROCEDURES (EXCLUDING PROSTATECTOMY),PROSTATE AND SEMINAL VESICLE PROCEDURES (EXCLUDING PROSTATECTOMY),100.0
CCSR Procedure Description,INTRACRANIAL EPIDURAL AND SUBDURAL SPACE DRAINAGE,INTRACRANIAL EPIDURAL AND SUBDURAL SPACE DRAINAGE,100.0
CCSR Procedure Description,FIXATION OF UPPER EXTREMITY BONES,FIXATION OF UPPER EXTREMITY BONES,100.0
CCSR Procedure Description,HIP ARTHROPLASTY,HIP ARTHROPLASTY,100.0
CCSR Procedure Description,DIAGNOSTIC ERCP WITH OR WITHOUT BIOPSY,DIAGNOSTIC ERCP WITH OR WITHOUT BIOPSY,100.0
CCSR Procedure Description,GI SYSTEM ENDOSCOPIC THERAPEUTIC PROCEDURES,GI SYSTEM ENDOSCOPIC THERAPEUTIC PROCEDURES,100.0
CCSR Procedure Description,GASTRECTOMY,GASTRECTOMY,100.0
CCSR Procedure Description,PLACEMENT OF TUNNELED OR IMPLANTABLE PORTION OF A VASCULAR ACCESS DEVICE,PLACEMENT OF TUNNELED OR IMPLANTABLE PORTION OF A VASCULAR ACCESS DEVICE,100.0
CCSR Procedure Description,LIGATION AND EMBOLIZATION OF VESSELS,LIGATION AND EMBOLIZATION OF VESSELS,100.0
CCSR Procedure Description,IMMOBILIZATION BY SPLINT OR OTHER EXTERNAL DEVICE,IMMOBILIZATION BY SPLINT OR OTHER EXTERNAL DEVICE,100.0
CCSR Procedure Description,SMALL BOWEL RESECTION,SMALL BOWEL RESECTION,100.0
CCSR Procedure Description,ARTHROPLASTY OF OTHER JOINT (EXCLUDING KNEE AND HIP),ARTHROPLASTY OF OTHER JOINT (EXCLUDING KNEE AND HIP),100.0
CCSR Procedure Description,CLOSED REDUCTION OF BONES AND JOINTS,CLOSED REDUCTION OF BONES AND JOINTS,100.0
CCSR Procedure Description,BONE EXCISION,BONE EXCISION,100.0
CCSR Procedure Description,GI SYSTEM BIOPSY (NON-ENDOSCOPIC),GI SYSTEM BIOPSY (NON-ENDOSCOPIC),100.0
CCSR Procedure Description,PACEMAKER AND DEFIBRILLATOR PROCEDURES,PACEMAKER AND DEFIBRILLATOR PROCEDURES,100.0
CCSR Procedure Description,INFERIOR VENA CAVA (IVC) FILTER PROCEDURES,INFERIOR VENA CAVA (IVC) FILTER PROCEDURES,100.0
CCSR Procedure Description,ABOVE KNEE AND OTHER PROXIMAL LOWER EXTREMITY AMPUTATION,ABOVE KNEE AND OTHER PROXIMAL LOWER EXTREMITY AMPUTATION,100.0
CCSR Procedure Description,SALIVARY GLAND EXCISION,SALIVARY GLAND EXCISION,100.0
CCSR Procedure Description,"MUSCULOSKELETAL DEVICE PROCEDURES, NEC","MUSCULOSKELETAL DEVICE PROCEDURES, NEC",100.0
CCSR Procedure Description,CAROTID ENDARTERECTOMY AND STENTING,CAROTID ENDARTERECTOMY AND STENTING,100.0
CCSR Procedure Description,RELEASE OF LUNG AND PLEURA,RELEASE OF LUNG AND PLEURA,100.0
CCSR Procedure Description,NEPHRECTOMY AND URETERECTOMY,NEPHRECTOMY AND URETERECTOMY,100.0
CCSR Procedure Description,PACKING AND DRESSING PROCEDURES,PACKING AND DRESSING PROCEDURES,100.0
CCSR Procedure Description,ILEOSTOMY AND COLOSTOMY,ILEOSTOMY AND COLOSTOMY,100.0
CCSR Procedure Description,CARDIAC ASSISTANCE WITH BALLOON PUMP,CARDIAC ASSISTANCE WITH BALLOON PUMP,100.0
CCSR Procedure Description,FIXATION OF LEG AND FOOT BONES,FIXATION OF LEG AND FOOT BONES,100.0
CCSR Procedure Description,ANEURYSM REPAIR PROCEDURES,ANEURYSM REPAIR PROCEDURES,100.0
CCSR Procedure Description,GI SYSTEM REPAIR (EXCLUDING ANORECTAL),GI SYSTEM REPAIR (EXCLUDING ANORECTAL),100.0
CCSR Procedure Description,"CARDIOVASCULAR DEVICE PROCEDURES, NEC","CARDIOVASCULAR DEVICE PROCEDURES, NEC",100.0
CCSR Procedure Description,PROSTATECTOMY,PROSTATECTOMY,100.0
CCSR Procedure Description,BONE AND JOINT BIOPSY,BONE AND JOINT BIOPSY,100.0
CCSR Procedure Description,"UPPER GI THERAPEUTIC PROCEDURES, NEC (ENDOSCOPIC)","UPPER GI THERAPEUTIC PROCEDURES, NEC (ENDOSCOPIC)",100.0
CCSR Procedure Description,"MEASUREMENT AND MONITORING, NEC","MEASUREMENT AND MONITORING, NEC",100.0
CCSR Procedure Description,HEART TRANSPLANT,HEART TRANSPLANT,100.0
CCSR Procedure Description,LYMPH NODE DISSECTION,LYMPH NODE DISSECTION,100.0
CCSR Procedure Description,LUMBOSACRAL NERVE DECOMPRESSION,LUMBOSACRAL NERVE DECOMPRESSION,100.0
CCSR Procedure Description,LYMPH NODE EXCISION (THERAPEUTIC),LYMPH NODE EXCISION (THERAPEUTIC),100.0
CCSR Procedure Description,PERIPHERAL ARTERIOVENOUS FISTULA AND SHUNT PROCEDURES,PERIPHERAL ARTERIOVENOUS FISTULA AND SHUNT PROCEDURES,100.0
CCSR Procedure Description,OOPHORECTOMY,OOPHORECTOMY,100.0
CCSR Procedure Description,"PREGNANCY AND FETAL PROCEDURES, NEC","PREGNANCY AND FETAL PROCEDURES, NEC",100.0
CCSR Procedure Description,PANCREATECTOMY,PANCREATECTOMY,100.0
CCSR Procedure Description,"ADMINISTRATION AND TRANSFUSION OF BONE MARROW, STEM CELLS, PANCREATIC ISLET CELLS, AND T-CELLS","ADMINISTRATION AND TRANSFUSION OF BONE MARROW, STEM CELLS, PANCREATIC ISLET CELLS, AND T-CELLS",100.0
CCSR Procedure Description,CNS EXCISION PROCEDURES,CNS EXCISION PROCEDURES,100.0
CCSR Procedure Description,CORONARY ARTERY BYPASS GRAFTS (CABG),CORONARY ARTERY BYPASS GRAFTS (CABG),100.0
CCSR Procedure Description,FEMALE GENITAL TRACT REPAIR (EXCLUDING VULVA),FEMALE GENITAL TRACT REPAIR (EXCLUDING VULVA),100.0
CCSR Procedure Description,PENIS PROCEDURES (EXCLUDING CIRCUMCISION),PENIS PROCEDURES (EXCLUDING CIRCUMCISION),100.0
CCSR Procedure Description,TRANSFUSION OF PLASMA,TRANSFUSION OF PLASMA,100.0
CCSR Procedure Description,CARDIAC CHEST COMPRESSION,CARDIAC CHEST COMPRESSION,100.0
CCSR Procedure Description,EXPLORATION OF PERITONEAL CAVITY,EXPLORATION OF PERITONEAL CAVITY,100.0
CCSR Procedure Description,PERITONEAL DIALYSIS,PERITONEAL DIALYSIS,100.0
CCSR Procedure Description,OTHER CNS DRAINAGE AND RELATED PROCEDURES,OTHER CNS DRAINAGE AND RELATED PROCEDURES,100.0
CCSR Procedure Description,SKIN BIOPSY AND DIAGNOSTIC DRAINAGE,SKIN BIOPSY AND DIAGNOSTIC DRAINAGE,100.0
CCSR Procedure Description,"SKIN AND BREAST PROCEDURES, NEC","SKIN AND BREAST PROCEDURES, NEC",100.0
CCSR Procedure Description,ABORTION,ABORTION,100.0
CCSR Procedure Description,ENT DIAGNOSTIC PROCEDURES (NON-ENDOSCOPIC),ENT DIAGNOSTIC PROCEDURES (NON-ENDOSCOPIC),100.0
CCSR Procedure Description,SPINAL CORD DECOMPRESSION,SPINAL CORD DECOMPRESSION,100.0
CCSR Procedure Description,FLUOROSCOPIC ANGIOGRAPHY (EXCLUDING CORONARY),FLUOROSCOPIC ANGIOGRAPHY (EXCLUDING CORONARY),100.0
CCSR Procedure Description,CNS NEUROSTIMULATOR PROCEDURES,CNS NEUROSTIMULATOR PROCEDURES,100.0
CCSR Procedure Description,HEART BIOPSY,HEART BIOPSY,100.0
CCSR Procedure Description,ELECTROPHYSIOLOGIC STUDIES,ELECTROPHYSIOLOGIC STUDIES,100.0
CCSR Procedure Description,PHARMACOTHERAPY FOR SUBSTANCE USE,PHARMACOTHERAPY FOR SUBSTANCE USE,100.0
CCSR Procedure Description,"LOWER GI THERAPEUTIC PROCEDURES, NEC (EXCLUDING OPEN AND LAPAROSCOPIC)","LOWER GI THERAPEUTIC PROCEDURES, NEC (EXCLUDING OPEN AND LAPAROSCOPIC)",100.0
CCSR Procedure Description,PLANAR NUCLEAR MEDICINE IMAGING,PLANAR NUCLEAR MEDICINE IMAGING,100.0
CCSR Procedure Description,CYSTECTOMY (INCLUDING FULGURATION) AND URETHRECTOMY,CYSTECTOMY (INCLUDING FULGURATION) AND URETHRECTOMY,100.0
CCSR Procedure Description,ENT REPAIR,ENT REPAIR,100.0
CCSR Procedure Description,"TENDON, MUSCLE, BURSA, AND LIGAMENT REPAIR (EXCLUDING PERINEAL)","TENDON, MUSCLE, BURSA, AND LIGAMENT REPAIR (EXCLUDING PERINEAL)",100.0
CCSR Procedure Description,"PHYSICAL, OCCUPATIONAL, AND RESPIRATORY THERAPY EVALUATION","PHYSICAL, OCCUPATIONAL, AND RESPIRATORY THERAPY EVALUATION",100.0
CCSR Procedure Description,OTHER PERITONEAL CAVITY PROCEDURES,OTHER PERITONEAL CAVITY PROCEDURES,100.0
CCSR Procedure Description,"MENTAL HEALTH PROCEDURES, NEC","MENTAL HEALTH PROCEDURES, NEC",100.0
CCSR Procedure Description,BELOW KNEE AMPUTATION,BELOW KNEE AMPUTATION,100.0
CCSR Procedure Description,PERICARDIAL PROCEDURES,PERICARDIAL PROCEDURES,100.0
CCSR Procedure Description,PSYCHOTHERAPY FOR SUBSTANCE USE,PSYCHOTHERAPY FOR SUBSTANCE USE,100.0
CCSR Procedure Description,JOINT FUSION (EXCLUDING SPINE),JOINT FUSION (EXCLUDING SPINE),100.0
CCSR Procedure Description,VESSEL REPAIR AND REPLACEMENT,VESSEL REPAIR AND REPLACEMENT,100.0
CCSR Procedure Description,ROBOTIC-ASSISTED PROCEDURES,ROBOTIC-ASSISTED PROCEDURES,100.0
CCSR Procedure Description,REMOVAL OF ECTOPIC PREGNANCY,REMOVAL OF ECTOPIC PREGNANCY,100.0
CCSR Procedure Description,LYMPH NODE BIOPSY,LYMPH NODE BIOPSY,100.0
CCSR Procedure Description,BRONCHOSCOPY (THERAPEUTIC),BRONCHOSCOPY (THERAPEUTIC),100.0
CCSR Procedure Description,CERVICAL CERCLAGE,CERVICAL CERCLAGE,100.0
CCSR Procedure Description,URINARY TRACT REPAIR,URINARY TRACT REPAIR,100.0
CCSR Procedure Description,DECOMPRESSIVE CRANIECTOMY,DECOMPRESSIVE CRANIECTOMY,100.0
CCSR Procedure Description,"LUNG, PLEURA, OR DIAPHRAGM RESECTION (OPEN AND THORACOSCOPIC)","LUNG, PLEURA, OR DIAPHRAGM RESECTION (OPEN AND THORACOSCOPIC)",100.0
CCSR Procedure Description,PULMONARY ARTERIAL PRESSURE MONITORING,PULMONARY ARTERIAL PRESSURE MONITORING,100.0
CCSR Procedure Description,EYE PROCEDURES,EYE PROCEDURES,100.0
CCSR Procedure Description,LEFT ATRIAL APPENDAGE PROCEDURES,LEFT ATRIAL APPENDAGE PROCEDURES,100.0
CCSR Procedure Description,DUODENAL RESECTION,DUODENAL RESECTION,100.0
CCSR Procedure Description,NERVE REPAIR,NERVE REPAIR,100.0
CCSR Procedure Description,SPINAL EPIDURAL CATHETER PLACEMENT,SPINAL EPIDURAL CATHETER PLACEMENT,100.0
CCSR Procedure Description,ULTRAVIOLET LIGHT THERAPY,ULTRAVIOLET LIGHT THERAPY,100.0
CCSR Procedure Description,PANCREATICOBILIARY BIOPSY,PANCREATICOBILIARY BIOPSY,100.0
CCSR Procedure Description,"ENT EXCISION (EXCLUDING NASAL PASSAGE, SINUSES, TONGUE, SALIVARY GLANDS, LARYNX)","ENT EXCISION (EXCLUDING NASAL PASSAGE, SINUSES, TONGUE, SALIVARY GLANDS, LARYNX)",100.0
CCSR Procedure Description,MASTECTOMY AND LUMPECTOMY,MASTECTOMY AND LUMPECTOMY,100.0
CCSR Procedure Description,PERIPHERAL ARTERIAL BYPASS PROCEDURES,PERIPHERAL ARTERIAL BYPASS PROCEDURES,100.0
CCSR Procedure Description,MINIMALLY INVASIVE CNS BIOPSY,MINIMALLY INVASIVE CNS BIOPSY,100.0
CCSR Procedure Description,MONITORING OF PERIPHERAL NERVES,MONITORING OF PERIPHERAL NERVES,100.0
CCSR Procedure Description,HEART AND GREAT VESSEL BYPASS PROCEDURES,HEART AND GREAT VESSEL BYPASS PROCEDURES,100.0
CCSR Procedure Description,CYSTOSCOPY AND URETEROSCOPY (INCLUDING BIOPSY),CYSTOSCOPY AND URETEROSCOPY (INCLUDING BIOPSY),100.0
CCSR Procedure Description,BREAST RECONSTRUCTION,BREAST RECONSTRUCTION,100.0
CCSR Procedure Description,URINARY DIVERSION WITH ANASTOMOSIS OR OSTOMY,URINARY DIVERSION WITH ANASTOMOSIS OR OSTOMY,100.0
CCSR Procedure Description,"CNS PROCEDURES, NEC","CNS PROCEDURES, NEC",100.0
CCSR Procedure Description,THYROIDECTOMY,THYROIDECTOMY,100.0
CCSR Procedure Description,COSMETIC PROCEDURES,COSMETIC PROCEDURES,100.0
CCSR Procedure Description,SKIN EXCISION AND DEBRIDEMENT,SKIN EXCISION AND DEBRIDEMENT,100.0
CCSR Procedure Description,ENT DIAGNOSTIC ENDOSCOPY (EXCLUDING LARYNGOSCOPY),ENT DIAGNOSTIC ENDOSCOPY (EXCLUDING LARYNGOSCOPY),100.0
CCSR Procedure Description,"MEDIASTINAL PROCEDURES, NEC","MEDIASTINAL PROCEDURES, NEC",100.0
CCSR Procedure Description,PHERESIS THERAPY,PHERESIS THERAPY,100.0
CCSR Procedure Description,BRONCHOSCOPIC EXCISION AND FULGURATION,BRONCHOSCOPIC EXCISION AND FULGURATION,100.0
CCSR Procedure Description,JOINT TISSUE EXCISION (EXCLUDING DISCECTOMY),JOINT TISSUE EXCISION (EXCLUDING DISCECTOMY),100.0
CCSR Procedure Description,OPEN AND THORACOSCOPIC PLEURAL DRAINAGE,OPEN AND THORACOSCOPIC PLEURAL DRAINAGE,100.0
CCSR Procedure Description,TRANSFUSION OF CLOTTING FACTORS,TRANSFUSION OF CLOTTING FACTORS,100.0
CCSR Procedure Description,PROCTECTOMY OR ANAL RESECTION,PROCTECTOMY OR ANAL RESECTION,100.0
CCSR Procedure Description,COVID-19 VACCINATIONS,COVID-19 VACCINATIONS,100.0
CCSR Procedure Description,ENT DRAINAGE (EXCLUDING MYRINGOTOMY),ENT DRAINAGE (EXCLUDING MYRINGOTOMY),100.0
CCSR Procedure Description,FEMALE LOWER GENITAL TRACT EXCISION,FEMALE LOWER GENITAL TRACT EXCISION,100.0
CCSR Procedure Description,OTHER CORONARY ARTERY PROCEDURES (EXCLUDING CABG AND PCI),OTHER CORONARY ARTERY PROCEDURES (EXCLUDING CABG AND PCI),100.0
CCSR Procedure Description,FRENECTOMY,FRENECTOMY,100.0
CCSR Procedure Description,SPINAL CANAL AND SPINAL CORD DRAINAGE (EXCLUDING LUMBAR PUNCTURE),SPINAL CANAL AND SPINAL CORD DRAINAGE (EXCLUDING LUMBAR PUNCTURE),100.0
CCSR Procedure Description,MYRINGOTOMY,MYRINGOTOMY,100.0
CCSR Procedure Description,BEAM RADIATION,BEAM RADIATION,100.0
CCSR Procedure Description,CONTROL OF BLEEDING (NON-ENDOSCOPIC),CONTROL OF BLEEDING (NON-ENDOSCOPIC),100.0
CCSR Procedure Description,NAIL PROCEDURES,NAIL PROCEDURES,100.0
CCSR Procedure Description,CARDIAC PACING,CARDIAC PACING,100.0
CCSR Procedure Description,MENINGES REPAIR,MENINGES REPAIR,100.0
CCSR Procedure Description,"ENT PROCEDURES, NEC","ENT PROCEDURES, NEC",100.0
CCSR Procedure Description,PERIPHERAL NERVE DECOMPRESSION (EXCLUDING LUMBOSACRAL AND CERVICOTHORACIC),PERIPHERAL NERVE DECOMPRESSION (EXCLUDING LUMBOSACRAL AND CERVICOTHORACIC),100.0
CCSR Procedure Description,"ADMINISTRATION OF DIAGNOSTIC SUBSTANCES, NEC","ADMINISTRATION OF DIAGNOSTIC SUBSTANCES, NEC",100.0
CCSR Procedure Description,SAPHENOUS VEIN HARVEST AND OTHER THERAPEUTIC VESSEL REMOVAL,SAPHENOUS VEIN HARVEST AND OTHER THERAPEUTIC VESSEL REMOVAL,100.0
CCSR Procedure Description,FLUOROSCOPIC GUIDANCE FOR CIRCULATORY SYSTEM PROCEDURES,FLUOROSCOPIC GUIDANCE FOR CIRCULATORY SYSTEM PROCEDURES,100.0
CCSR Procedure Description,FALLOPIAN TUBE LIGATION AND EXCISION,FALLOPIAN TUBE LIGATION AND EXCISION,100.0
CCSR Procedure Description,SEPTAL REPAIR AND OTHER THERAPEUTIC HEART PROCEDURES,SEPTAL REPAIR AND OTHER THERAPEUTIC HEART PROCEDURES,100.0
CCSR Procedure Description,VENTRICULOSTOMY [PERCUTANEOUS APPROACH],VENTRICULOSTOMY [PERCUTANEOUS APPROACH],100.0
CCSR Procedure Description,ESOPHAGECTOMY,ESOPHAGECTOMY,100.0
CCSR Procedure Description,"LOWER GI THERAPEUTIC PROCEDURES, NEC (OPEN AND LAPAROSCOPIC)","LOWER GI THERAPEUTIC PROCEDURES, NEC (OPEN AND LAPAROSCOPIC)",100.0
CCSR Procedure Description,OMENTECTOMY OR PERITONEUM RESECTION,OMENTECTOMY OR PERITONEUM RESECTION,100.0
CCSR Procedure Description,THYMECTOMY,THYMECTOMY,100.0
CCSR Procedure Description,PARATHYROIDECTOMY,PARATHYROIDECTOMY,100.0
CCSR Procedure Description,ICP AND OTHER CNS MONITORING (EXCLUDING EEG),ICP AND OTHER CNS MONITORING (EXCLUDING EEG),100.0
CCSR Procedure Description,HYPOTHERMIA THERAPY,HYPOTHERMIA THERAPY,100.0
CCSR Procedure Description,LARYNGECTOMY,LARYNGECTOMY,100.0
CCSR Procedure Description,"RADIATION THERAPY, NEC","RADIATION THERAPY, NEC",100.0
CCSR Procedure Description,CERVICOTHORACIC NERVE DECOMPRESSION,CERVICOTHORACIC NERVE DECOMPRESSION,100.0
CCSR Procedure Description,ENDOCRINE SYSTEM BIOPSY,ENDOCRINE SYSTEM BIOPSY,100.0
CCSR Procedure Description,OPEN HEART CARDIOPULMONARY BYPASS,OPEN HEART CARDIOPULMONARY BYPASS,100.0
CCSR Procedure Description,TONGUE EXCISION,TONGUE EXCISION,100.0
CCSR Procedure Description,EPISIOTOMY,EPISIOTOMY,100.0
CCSR Procedure Description,POSITRON EMISSION TOMOGRAPHIC (PET) IMAGING,POSITRON EMISSION TOMOGRAPHIC (PET) IMAGING,100.0
CCSR Procedure Description,SPEECH THERAPY EVALUATION,SPEECH THERAPY EVALUATION,100.0
CCSR Procedure Description,RADIONUCLIDE THERAPY AND NON-IMAGING PROCEDURES,RADIONUCLIDE THERAPY AND NON-IMAGING PROCEDURES,100.0
CCSR Procedure Description,SALPINGECTOMY,SALPINGECTOMY,100.0
CCSR Procedure Description,CRISIS INTERVENTION FOR MENTAL HEALTH,CRISIS INTERVENTION FOR MENTAL HEALTH,100.0
